FID,Shape,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,FIRETYPE,STARTDATED,STATE,STATE_FIPS,FIPS,lat,lon,acres
33377,Point,FS,8,805,National Forests in Florida,6750804,Lake Jumper,77,EK2Z,Natural,1,1,B,2,1,7/9/16,Florida,12,12,29.238889,-81.870556,1
33391,Point,FS,6,614,Umatilla National Forest,6739829,Middle Ridge,14,EK2L,Human,30,9,B,2,1,8/23/16,Oregon,41,41,45.597778,-118.038056,1
33400,Point,FS,6,618,Willamette National Forest,6749193,SALMON CREEK 4.5,39,KQ4C,Human,30,9,B,2,1,9/21/16,Oregon,41,41,43.773889,-122.364167,1
33424,Point,FS,6,601,Deschutes National Forest,6749568,0548 NW,118,KN2F,Human,9,4,B,2,1,8/29/16,Oregon,41,41,44.037778,-121.444722,1
33437,Point,FS,3,302,Carson National Forest,6743758,Toltec,33,KCB2,Natural,1,1,B,2,1,6/26/16,New Mexico,35,35,36.987778,-106.202778,1
33463,Point,FS,3,301,Apache-Sitgreaves National Forests,6756511,Brown,145,KQ0V,Human,30,9,B,2,1,9/17/16,Arizona,4,4,34.200833,-109.800833,1
33473,Point,FS,1,110,Flathead National Forest,6737668,Pleasant Mtn,19,EKS8,Natural,1,1,B,2,1,8/13/16,Montana,30,30,48.226111,-114.777778,1
33565,Point,FS,8,805,National Forests in Florida,6747384,Lost Creek,123,EK2Y,Natural,1,1,B,2,1,9/11/16,Florida,12,12,30.276667,-84.5,1
33611,Point,FS,8,805,National Forests in Florida,6744587,SE 63rd Lane Assist,68,EK2Z,Human,30,9,B,2,1,7/4/16,Florida,12,12,29.123889,-81.870556,1
33629,Point,FS,6,621,Colville National Forest,6742842,FLAT CREEK RIDGE,4,EK2S,Natural,1,1,B,2,1,7/23/16,Washington,53,53,48.91,-117.983611,1
33704,Point,FS,6,616,Wallowa-Whitman National Forest,6739914,Phillips,50,EK2N,Natural,1,1,B,2,1,8/6/16,Oregon,41,41,44.67,-118.034167,1
33863,Point,FS,6,606,Mt. Hood National Forest,6748671,Squirrel,35,EK2F,Human,9,4,B,2,1,8/16/16,Oregon,41,41,44.863056,-121.836389,1
33966,Point,FS,1,112,Helena-Lewis and Clark National Forest,6736316,Favorite,14,EKT0,Natural,1,1,B,2,1,7/27/16,Montana,30,30,46.776667,-111.885,1
33972,Point,FS,4,402,Boise National Forest,6735455,JOES CREEK,27,EKW2,Natural,1,1,B,2,1,8/7/16,Idaho,16,16,44.353611,-116.185556,1
34097,Point,FS,2,203,Black Hills National Forest,6730649,Smith,62,EKT9,Natural,1,1,B,2,1,7/18/16,South Dakota,46,46,43.8975,-103.921667,1
34224,Point,FS,4,407,Dixie National Forest,6712689,Pass Creek,11,KA6N,Human,30,9,B,2,1,6/19/16,Utah,49,49,37.711389,-112.595556,1
34241,Point,FS,2,207,Nebraska National Forest,6731054,Norman,3,EKU3,Natural,1,1,B,2,1,6/24/16,Nebraska,31,31,42.826667,-103.572222,1
34248,Point,FS,6,602,Fremont-Winema National Forest,6751657,Bliss,24,EK2B,Natural,1,1,B,2,1,8/7/16,Oregon,41,41,42.395556,-121.5475,1
34375,Point,FS,3,312,Tonto National Forest,6733456,Colcord,126,EKW0,Natural,1,1,B,2,1,7/29/16,Arizona,4,4,34.245833,-110.8575,1
34393,Point,FS,3,306,Gila National Forest,6733566,404,59,EKV5,Natural,1,1,B,2,1,7/7/16,New Mexico,35,35,33.4275,-108.616389,1
34399,Point,FS,5,502,Cleveland National Forest,6728624,Bobcat,39,KF9B,Human,3,2,B,2,1,7/17/16,California,6,6,32.7125,-116.557778,1
34408,Point,FS,3,306,Gila National Forest,6733333,Jones,20,EKV5,Natural,1,1,B,2,1,6/2/16,New Mexico,35,35,33.655,-108.945,1
34431,Point,FS,1,112,Helena-Lewis and Clark National Forest,6712299,Big Log,1,J9Y5,Human,11,5,B,2,1,6/6/16,Montana,30,30,46.819444,-111.899167,1
34576,Point,FS,8,803,Chattahoochee-Oconee National Forests,6728563,Wilscott Cemetary,25,J9G7,Human,30,9,B,2,1,5/26/16,Georgia,13,13,34.82,-84.242778,1
34631,Point,FS,2,212,Pike and San Isabel National Forests,6746014,Rocky Road,43,EKU6,Natural,1,1,B,2,1,7/18/16,Colorado,8,8,37.846111,-103.745,1
34688,Point,FS,4,402,Boise National Forest,6713091,CHAMPMAN,13,EKW2,Natural,1,1,B,2,1,7/3/16,Idaho,16,16,44.088333,-115.279167,1
34790,Point,FS,8,803,Chattahoochee-Oconee National Forests,6712910,Hidden Fire,27,EK2V,Natural,1,1,B,2,1,6/4/16,Georgia,13,13,34.4825,-85.045278,1
34806,Point,FS,6,615,Umpqua National Forest,6713650,TL Abbott,5,EK2M,Natural,1,1,B,2,1,6/6/16,Oregon,41,41,42.930278,-122.592778,1
34844,Point,FS,3,308,Lincoln National Forest,6713155,Pendleton,8,J8H2,Human,26,9,B,2,1,4/24/16,New Mexico,35,35,32.777778,-105.583333,1
34928,Point,FS,2,207,Nebraska National Forest,6711695,Site 3,1,J7NV,Human,9,4,B,2,1,4/3/16,Nebraska,31,31,42.689444,-101.151667,1
34974,Point,FS,5,509,Modoc National Forest,6738709,CAMP,9,EK10,Natural,1,1,B,2,1,6/5/16,California,6,6,41.571944,-121.444444,1
35010,Point,FS,5,514,Shasta-Trinity National Forest,6711618,Trinity,26,J979,Human,30,9,B,2,1,6/11/16,California,6,6,40.800833,-122.763889,1
35065,Point,FS,3,305,Coronado National Forest,6711208,Box Elder,37,J9WV,Human,30,9,B,2,1,6/5/16,Arizona,4,4,32.433056,-110.749722,1
35066,Point,FS,5,514,Shasta-Trinity National Forest,6711087,Winston,21,EN0P,Natural,1,1,B,2,1,6/5/16,California,6,6,41.096389,-121.907222,1
35163,Point,FS,3,306,Gila National Forest,6710218,Snow,7,EKV5,Natural,1,1,B,2,1,4/9/16,New Mexico,35,35,33.431111,-108.595833,1
35177,Point,FS,2,212,Pike and San Isabel National Forests,6745905,Sierra Vista,15,EKU6,Human,5,9,B,2,1,5/23/16,Colorado,8,8,37.861389,-103.730278,1
35241,Point,FS,8,805,National Forests in Florida,6709100,Trout Lake 2,35,EK2Z,Human,30,4,B,2,1,4/17/16,Florida,12,12,29.064722,-81.841667,1
35256,Point,FS,3,312,Tonto National Forest,6709042,Goat,32,J8GJ,Human,30,9,B,2,1,4/24/16,Arizona,4,4,33.688056,-111.514722,1
35269,Point,FS,8,802,Daniel Boone National Forest,6708975,Bridge Fork,24,J8KJ,Human,19,7,B,2,1,4/25/16,Kentucky,21,21,36.795278,-84.439444,1
35272,Point,FS,5,514,Shasta-Trinity National Forest,6708920,WEST,9,J8PX,Human,15,5,B,2,1,4/29/16,California,6,6,40.412778,-123.240556,1
35276,Point,FS,8,806,Kisatchie National Forest,6708882,BASS ISLAND,28,EK21,Human,9,4,B,2,1,4/10/16,Louisiana,22,22,31.275556,-92.6275,1
35277,Point,FS,8,806,Kisatchie National Forest,6708880,CYPRESS 2,29,EK21,Human,30,9,B,2,1,4/10/16,Louisiana,22,22,30.988333,-93.157222,1
35279,Point,FS,8,806,Kisatchie National Forest,6708874,C-38,31,J8GQ,Human,11,7,B,2,1,4/23/16,Louisiana,22,22,31.622222,-92.497222,1
35287,Point,FS,3,312,Tonto National Forest,6708837,Alamo,36,J8MM,Human,30,9,B,2,1,4/29/16,Arizona,4,4,33.273889,-111.196389,1
35357,Point,FS,9,905,Mark Twain National Forest,6707628,BELL ROAD,111,J7Q6,Human,30,9,B,2,1,4/4/16,Missouri,29,29,37.508333,-92.103333,1
35414,Point,FS,9,905,Mark Twain National Forest,6706743,HIGHWAY 17,100,J7A4,Human,13,5,B,2,1,3/28/16,Missouri,29,29,37.476111,-92.111111,1
35423,Point,FS,9,905,Mark Twain National Forest,6707738,CAMPFIRE,80,J60Z,Human,9,4,B,2,1,3/18/16,Missouri,29,29,37.860833,-91.921111,1
35425,Point,FS,9,905,Mark Twain National Forest,6706502,AH,87,J64N,Human,30,9,B,2,1,3/22/16,Missouri,29,29,37.456667,-92.262222,1
35448,Point,FS,9,905,Mark Twain National Forest,6706300,K Highway,86,J64J,Human,30,5,B,2,1,3/22/16,Missouri,29,29,37.634167,-92.382222,1
35462,Point,FS,9,905,Mark Twain National Forest,6706186,JENKINS,79,J60E,Human,13,5,B,2,1,3/18/16,Missouri,29,29,37.820833,-90.936667,1
35503,Point,FS,9,905,Mark Twain National Forest,6705590,T HIGHWAY,57,J6LE,Human,13,5,B,2,1,3/5/16,Missouri,29,29,37.873889,-91.896111,1
35509,Point,FS,9,905,Mark Twain National Forest,6705669,GRASSY,73,J6N3,Human,30,7,B,2,1,3/7/16,Missouri,29,29,36.973333,-91.313611,1
35533,Point,FS,8,806,Kisatchie National Forest,6705360,Stump,12,EK21,Human,30,9,B,2,1,2/18/16,Louisiana,22,22,31.886111,-92.890278,1
35538,Point,FS,9,905,Mark Twain National Forest,6705557,BOX 77,49,J6F8,Human,11,5,B,2,1,2/29/16,Missouri,29,29,37.051667,-92.116389,1
35573,Point,FS,8,813,National Forests in Texas,6704993,C-27,25,J56C,Human,18,7,B,2,1,2/18/16,Texas,48,48,31.41,-95.083889,1
35578,Point,FS,8,813,National Forests in Texas,6704894,Windy Day,11,J5XS,Human,30,9,B,2,1,2/8/16,Texas,48,48,30.526389,-95.684167,1
35661,Point,FS,5,502,Cleveland National Forest,6764157,Grand,83,EN0B,Human,30,9,B,2,1,12/4/16,California,6,6,33.641944,-117.365833,1
35744,Point,FS,1,111,Custer Gallatin National Forest,6714355,Pierce,10,KAA6,Natural,1,1,B,2,1,6/12/16,Montana,30,30,45.360556,-106.016389,1
35746,Point,FS,1,111,Custer Gallatin National Forest,6714361,Hay Creek,12,KAF,Natural,1,1,B,2,1,6/18/16,Montana,30,30,45.371944,-106.293056,1
334788,Point,BIA,EAR,FLSEA,Seminole Agency,694445,Rescue Running Fire,2,KH0S,Natural,1,0,B,2,1,7/13/16,Florida,12,12,27.112,-81.0776,1
336422,Point,BIA,EAR,TNEAA,Eastern Regional Office,697718,Walmore Rd,16005,KQ1U,Human,32,0,B,2,1,7/2/16,New York,36,36,43.283,-78.1661,1
336423,Point,BIA,EAR,TNEAA,Eastern Regional Office,697712,Garlow Resv1,16006,KQ1N,Human,30,0,B,2,1,7/24/16,New York,36,36,43.2664,-78.1664,1
336425,Point,BIA,EAR,TNEAA,Eastern Regional Office,697708,Garlow Rd North,16008,KQ1S,Human,30,0,B,2,1,7/24/16,New York,36,36,43.2497,-78.1597,1
341380,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689006,Trash Pile,8,J5U9,Human,11,0,B,2,1,2/4/16,Oklahoma,40,40,35.7281,-94.5756,1
341434,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689653,Blister,63,J6J4,Human,19,0,B,2,1,3/3/16,Oklahoma,40,40,35.7358,-94.5483,1
341463,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,700937,Top Step,92,KT89,Human,30,0,B,2,1,11/17/16,Oklahoma,40,40,35.7119,-94.52,1
341475,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,700942,Chuck 05,104,KUA3,Human,30,0,B,2,1,11/1/16,Oklahoma,40,40,35.7244,-94.5717,1
341512,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,701772,NE160307A,2054,KU7Q,Human,11,0,B,2,1,10/9/16,Oklahoma,40,40,36.0939,-94.8258,1
343685,Point,BIA,EOR,OKOMA,Okmulgee Field Office,690928,Tiger,31,J541,Human,30,0,B,2,1,2/15/16,Oklahoma,40,40,36.0008,-96.2606,1
345538,Point,BIA,EOR,OKOSA,Osage Agency,689301,Keener,43,J6E1,Human,30,0,B,2,1,2/28/16,Oklahoma,40,40,36.68017,-96.27811,1
345588,Point,BIA,EOR,OKOSA,Osage Agency,690364,SJ Bravo,93,J7WC,Human,30,0,B,2,1,4/6/16,Oklahoma,40,40,36.5942,-96.3047,1
349009,Point,BIA,EOR,OKTLA,Talihina Agency,701770,SE160327A,2015,KU7N,Human,32,0,B,2,1,11/14/16,Oklahoma,40,40,34.3822,-94.8506,1
351516,Point,BIA,GPR,NDFBA,Fort Berthold Agency,688847,MANDAREE,4,J5V7,Natural,32,0,B,2,1,2/1/16,North Dakota,38,38,47.7997,-102.6475,1
351518,Point,BIA,GPR,NDFBA,Fort Berthold Agency,689993,MCKENZIE,6,J7FE,Human,11,0,B,2,1,2/22/16,North Dakota,38,38,47.7258,-102.5917,1
351524,Point,BIA,GPR,NDFBA,Fort Berthold Agency,690008,TWENTY TWO,12,J7GB,Human,3,0,B,2,1,3/30/16,North Dakota,38,38,47.9556,-102.7283,1
351526,Point,BIA,GPR,NDFBA,Fort Berthold Agency,690550,TRUSTLAND,14,J72P,Human,11,0,B,2,1,4/2/16,North Dakota,38,38,47.975,-102.4547,1
351528,Point,BIA,GPR,NDFBA,Fort Berthold Agency,690552,JOHNSON,16,J72R,Human,24,0,B,2,1,4/10/16,North Dakota,38,38,47.9783,-102.3425,1
351534,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691057,DANKS,22,J8PZ,Natural,32,0,B,2,1,4/23/16,North Dakota,38,38,47.9917,-102.4978,1
351537,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691170,RED BIRD,25,J8ZN,Human,8,0,B,2,1,5/9/16,North Dakota,38,38,47.9839,-102.4867,1
351538,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691171,MANDAREE INTAKE ROAD,26,J8ZP,Human,8,0,B,2,1,5/8/16,North Dakota,38,38,47.7528,-102.6728,1
351539,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691313,KB,27,J843,Natural,32,0,B,2,1,5/13/16,North Dakota,38,38,47.98,-102.4664,1
351541,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691397,NEW TOWN BURN PIT # 1,29,J871,Human,12,0,B,2,1,5/17/16,North Dakota,38,38,47.9736,-102.4861,1
351542,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691776,MEADOWLARK,30,J9JJ,Human,12,0,B,2,1,5/28/16,North Dakota,38,38,47.9789,-102.5819,1
351544,Point,BIA,GPR,NDFBA,Fort Berthold Agency,691876,OWL,32,J9Z7,Natural,32,0,B,2,1,6/6/16,North Dakota,38,38,47.5567,-102.5919,1
351547,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692122,RAVENS CHEST,35,KAR0,Human,11,0,B,2,1,6/13/16,North Dakota,38,38,47.9839,-102.0428,1
351548,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692176,WALDO,36,KA0T,Human,13,0,B,2,1,6/15/16,North Dakota,38,38,47.6886,-101.8336,1
351549,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692177,SPLIT GRASS,37,KA0V,Natural,30,0,B,2,1,6/15/16,North Dakota,38,38,47.8372,-102.6067,1
351550,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692570,BILLEADUE,38,KB6Q,Human,11,0,B,2,1,6/25/16,North Dakota,38,38,47.9636,-102.0558,1
351551,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692572,RED BUTTE,39,KB4G,Human,30,0,B,2,1,6/17/16,North Dakota,38,38,47.5194,-102.1214,1
351552,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692574,CRANE CREEK,40,KB4H,Human,32,0,B,2,1,6/18/16,North Dakota,38,38,47.9997,-102.0369,1
351553,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692576,WARBLER,41,KB4J,Natural,30,0,B,2,1,6/23/16,North Dakota,38,38,47.7364,-102.6717,1
351554,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692584,NE VAN HOOK,42,KB9X,Human,11,0,B,2,1,6/27/16,North Dakota,38,38,47.9506,-102.3528,1
351556,Point,BIA,GPR,NDFBA,Fort Berthold Agency,692794,BEARSTAIL,44,KC3Y,Human,26,0,B,2,1,6/28/16,North Dakota,38,38,47.6819,-102.7147,1
351558,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693321,ENERGY,46,KD1N,Human,26,0,B,2,1,7/2/16,North Dakota,38,38,47.9564,-102.1292,1
351560,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693324,Roman,48,KD1Q,Human,26,0,B,2,1,7/3/16,North Dakota,38,38,47.8633,-102.1869,1
351562,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693326,CLOSE CALL,50,KER9,Human,26,0,B,2,1,7/4/16,North Dakota,38,38,47.6061,-101.9286,1
351563,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693329,HALE MARINA,51,KEJ9,Human,26,0,B,2,1,7/4/16,North Dakota,38,38,47.6583,-102.3147,1
351564,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693330,NEWMAN,52,KEK1,Human,26,0,B,2,1,7/4/16,North Dakota,38,38,47.9739,-102.4883,1
351565,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693332,92 DAKOTA DRIVE,53,KEK2,Human,26,0,B,2,1,7/4/16,North Dakota,38,38,47.9856,-102.4978,1
351566,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693333,SHOULDER,54,KEK8,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9775,-102.445,1
351567,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693337,PASSING LANE,55,KE0K,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9775,-102.4453,1
351568,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693339,ALFALFA,56,KE0M,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9778,-102.4425,1
351569,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693365,WEEDS,57,KE0Q,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9781,-102.4419,1
351570,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693366,SHRED,58,KE0R,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9789,-102.4442,1
351571,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693367,TOPPS,59,KE0T,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9778,-102.4447,1
351572,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693368,TRAFFIC LIGHT,60,KE0V,Human,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9792,-102.4458,1
351573,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693370,SOUTH DITCH,61,KE0W,Natural,30,0,B,2,1,7/6/16,North Dakota,38,38,47.9778,-102.4014,1
351574,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693371,CHASE,62,KE1E,Natural,32,0,B,2,1,7/7/16,North Dakota,38,38,47.7894,-102.7619,1
351575,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693418,JUMPING JACK,63,KE5L,Human,26,0,B,2,1,7/9/16,North Dakota,38,38,47.7258,-102.6806,1
351577,Point,BIA,GPR,NDFBA,Fort Berthold Agency,693825,MOCASSIN CREEK,65,KF5J,Natural,32,0,B,2,1,7/15/16,North Dakota,38,38,47.5856,-102.5189,1
351578,Point,BIA,GPR,NDFBA,Fort Berthold Agency,694426,ROW,66,KG73,Natural,32,0,B,2,1,7/20/16,North Dakota,38,38,47.9633,-101.9736,1
351579,Point,BIA,GPR,NDFBA,Fort Berthold Agency,694427,RTC,67,KH19,Natural,32,0,B,2,1,7/22/16,North Dakota,38,38,47.9556,-102.1333,1
351580,Point,BIA,GPR,NDFBA,Fort Berthold Agency,694874,PIPE CLEANER,68,KJ5A,Natural,32,0,B,2,1,7/30/16,North Dakota,38,38,47.9739,-102.7289,1
351582,Point,BIA,GPR,NDFBA,Fort Berthold Agency,695352,HOT TIRE,70,KK7R,Natural,30,0,B,2,1,8/6/16,North Dakota,38,38,47.9775,-102.3628,1
351584,Point,BIA,GPR,NDFBA,Fort Berthold Agency,695622,RAVEN,72,KL09,Natural,1,0,B,2,1,8/10/16,North Dakota,38,38,47.7722,-102.6592,1
351585,Point,BIA,GPR,NDFBA,Fort Berthold Agency,696365,BAKER,73,KL1A,Natural,32,0,B,2,1,8/11/16,North Dakota,38,38,47.99,-102.4833,1
351586,Point,BIA,GPR,NDFBA,Fort Berthold Agency,696373,Brendle Bay A-9,74,KL24,Human,30,0,B,2,1,8/12/16,North Dakota,38,38,47.9997,-102.4953,1
351587,Point,BIA,GPR,NDFBA,Fort Berthold Agency,696376,TRUNK,75,KL9Q,Human,30,0,B,2,1,8/15/16,North Dakota,38,38,47.4714,-102.4983,1
351588,Point,BIA,GPR,NDFBA,Fort Berthold Agency,696377,LOCKEN,76,KL9R,Natural,1,0,B,2,1,8/15/16,North Dakota,38,38,47.9997,-102.3744,1
351589,Point,BIA,GPR,NDFBA,Fort Berthold Agency,696378,SWEEPER,77,KMS3,Natural,32,0,B,2,1,8/17/16,North Dakota,38,38,47.7944,-102.7778,1
351591,Point,BIA,GPR,NDFBA,Fort Berthold Agency,697130,SOUTH SANISH,79,KP1L,Natural,32,0,B,2,1,9/2/16,North Dakota,38,38,47.9244,-102.5706,1
351592,Point,BIA,GPR,NDFBA,Fort Berthold Agency,697580,HALCON,80,KQP4,Natural,32,0,B,2,1,9/14/16,North Dakota,38,38,47.6425,-102.6422,1
351593,Point,BIA,GPR,NDFBA,Fort Berthold Agency,697582,CAMPER,81,KQP5,Human,32,0,B,2,1,9/15/16,North Dakota,38,38,47.8464,-101.9631,1
351594,Point,BIA,GPR,NDFBA,Fort Berthold Agency,697680,LITTLE FIELD,82,KQ1B,Human,30,0,B,2,1,9/18/16,North Dakota,38,38,47.9108,-102.4269,1
351596,Point,BIA,GPR,NDFBA,Fort Berthold Agency,698199,EARLY BIRD,84,KQ79,Human,15,0,B,2,1,9/22/16,North Dakota,38,38,47.9436,-102.7464,1
351597,Point,BIA,GPR,NDFBA,Fort Berthold Agency,698201,OFF GRID,85,KQ8T,Human,32,0,B,2,1,9/23/16,North Dakota,38,38,47.9608,-102.4578,1
351598,Point,BIA,GPR,NDFBA,Fort Berthold Agency,698327,BLACK EAGLE,86,KRA9,Human,11,0,B,2,1,9/27/16,North Dakota,38,38,47.7408,-102.6786,1
351599,Point,BIA,GPR,NDFBA,Fort Berthold Agency,698790,JIMMY,87,KRW8,Natural,30,0,B,2,1,10/1/16,North Dakota,38,38,47.7258,-102.7097,1
351600,Point,BIA,GPR,NDFBA,Fort Berthold Agency,699236,3rd STREET,88,KR4W,Human,15,0,B,2,1,10/7/16,North Dakota,38,38,47.9839,-102.4869,1
351601,Point,BIA,GPR,NDFBA,Fort Berthold Agency,699350,WIPEOUT,89,KR4Y,Human,32,0,B,2,1,10/8/16,North Dakota,38,38,47.99,-102.7356,1
351602,Point,BIA,GPR,NDFBA,Fort Berthold Agency,699351,HANDYMAN,90,KR4Z,Human,32,0,B,2,1,10/11/16,North Dakota,38,38,47.9489,-101.9189,1
351603,Point,BIA,GPR,NDFBA,Fort Berthold Agency,700156,DALE,91,KSQ7,Human,11,0,B,2,1,10/17/16,North Dakota,38,38,47.9747,-102.3711,1
351604,Point,BIA,GPR,NDFBA,Fort Berthold Agency,700157,SCRAP METAL,92,KSQ8,Human,3,0,B,2,1,10/22/16,North Dakota,38,38,47.6892,-101.8308,1
351605,Point,BIA,GPR,NDFBA,Fort Berthold Agency,700784,PIPE YARD,93,KS7S,Human,11,0,B,2,1,11/5/16,North Dakota,38,38,47.9731,-102.4428,1
351607,Point,BIA,GPR,NDFBA,Fort Berthold Agency,700786,RODEO,95,KTG8,Human,4,0,B,2,1,11/9/16,North Dakota,38,38,47.9967,-102.8253,1
351609,Point,BIA,GPR,NDFBA,Fort Berthold Agency,700788,ROOSTER,97,KT5C,Natural,32,0,B,2,1,11/13/16,North Dakota,38,38,47.7408,-102.4344,1
351610,Point,BIA,GPR,NDFBA,Fort Berthold Agency,700789,BIA 13,98,KT5E,Natural,32,0,B,2,1,11/14/16,North Dakota,38,38,47.6736,-102.3936,1
351612,Point,BIA,GPR,NDFBA,Fort Berthold Agency,701060,NISHI,100,KUJ6,Human,3,0,B,2,1,11/27/16,North Dakota,38,38,47.6658,-101.8436,1
359217,Point,BIA,GPR,NDFTA,Fort Totten Agency,689819,WEASEL,2,J634,Human,19,0,B,2,1,3/9/16,North Dakota,38,38,47.9867,-98.871,1
359219,Point,BIA,GPR,NDFTA,Fort Totten Agency,689821,BULL,4,J619,Human,19,0,B,2,1,3/11/16,North Dakota,38,38,47.9933,-98.9279,1
359220,Point,BIA,GPR,NDFTA,Fort Totten Agency,689822,DUDE,5,J62A,Human,19,0,B,2,1,3/14/16,North Dakota,38,38,48.0219,-98.8585,1
359226,Point,BIA,GPR,NDFTA,Fort Totten Agency,691486,GET AWAY,11,J670,Human,19,0,B,2,1,3/23/16,North Dakota,38,38,47.9897,-98.8804,1
359231,Point,BIA,GPR,NDFTA,Fort Totten Agency,691491,TINO,16,J7B1,Human,19,0,B,2,1,3/24/16,North Dakota,38,38,47.9822,-99.0065,1
359238,Point,BIA,GPR,NDFTA,Fort Totten Agency,691498,HURLEY,23,J7B9,Human,19,0,B,2,1,3/26/16,North Dakota,38,38,47.9636,-98.9318,1
359242,Point,BIA,GPR,NDFTA,Fort Totten Agency,691502,SKI JUMP,27,J7CJ,Human,19,0,B,2,1,3/27/16,North Dakota,38,38,47.9683,-98.9373,1
359243,Point,BIA,GPR,NDFTA,Fort Totten Agency,691503,HERO,28,J7CK,Human,19,0,B,2,1,3/27/16,North Dakota,38,38,47.9706,-99.0193,1
359254,Point,BIA,GPR,NDFTA,Fort Totten Agency,691531,STICKY,39,J7FB,Human,19,0,B,2,1,3/29/16,North Dakota,38,38,47.9306,-98.8204,1
359266,Point,BIA,GPR,NDFTA,Fort Totten Agency,692279,DEAD DOG,51,J7QG,Human,19,0,B,2,1,4/2/16,North Dakota,38,38,47.9911,-99.0021,1
359273,Point,BIA,GPR,NDFTA,Fort Totten Agency,694516,COW YARD,58,J70D,Human,19,0,B,2,1,4/9/16,North Dakota,38,38,48.0372,-99.2596,1
359275,Point,BIA,GPR,NDFTA,Fort Totten Agency,694521,BOOGIE,60,J70F,Human,19,0,B,2,1,4/10/16,North Dakota,38,38,47.9494,-98.8879,1
359287,Point,BIA,GPR,NDFTA,Fort Totten Agency,694549,ICEMAN,72,J8EZ,Human,19,0,B,2,1,4/21/16,North Dakota,38,38,47.9808,-99.0332,1
359295,Point,BIA,GPR,NDFTA,Fort Totten Agency,694561,PUPPY,80,J8LM,Human,19,0,B,2,1,4/27/16,North Dakota,38,38,47.8411,-98.6737,1
359298,Point,BIA,GPR,NDFTA,Fort Totten Agency,694567,TOTEM POLE,83,J8NQ,Human,19,0,B,2,1,4/30/16,North Dakota,38,38,47.9558,-99.0723,1
359305,Point,BIA,GPR,NDFTA,Fort Totten Agency,694583,GERONIMO,90,J8SL,Human,19,0,B,2,1,5/2/16,North Dakota,38,38,47.9694,-98.844,1
359320,Point,BIA,GPR,NDFTA,Fort Totten Agency,695910,BONEYARD,105,J834,Human,19,0,B,2,1,5/2/16,North Dakota,38,38,47.96,-98.8251,1
359325,Point,BIA,GPR,NDFTA,Fort Totten Agency,695919,SKITTLE,110,J85Y,Human,19,0,B,2,1,5/15/16,North Dakota,38,38,47.9906,-98.8673,1
359332,Point,BIA,GPR,NDFTA,Fort Totten Agency,695974,BROWNING,117,J9CQ,Human,19,0,B,2,1,5/16/16,North Dakota,38,38,47.9256,-99.2051,1
359333,Point,BIA,GPR,NDFTA,Fort Totten Agency,695980,BBQ,118,J9CR,Human,19,0,B,2,1,5/16/16,North Dakota,38,38,47.9689,-99.016,1
